selection1/image,selection1/url,selection1/selection2,selection1/selection2_url,selection1/selection3,selection1/selection3_url
https://static.noimg.net/serie/cover/original/937061397b90d5096541eb9fdeb3d437.jpg,https://pelisplus.me/serie/carmen-sandiego/,Carmen Sandiego,https://pelisplus.me/serie/carmen-sandiego/,2019,https://pelisplus.me/serie/carmen-sandiego/
https://static.noimg.net/serie/cover/original/91286bfa528bf90c22cb135e08674017.jpg,https://pelisplus.me/serie/star-wars-rebels/,Star Wars Rebels,https://pelisplus.me/serie/star-wars-rebels/,2014,https://pelisplus.me/serie/star-wars-rebels/
https://static.noimg.net/serie/cover/original/98516b10533588df19e56af9576b1133.jpg,https://pelisplus.me/serie/el-cristal-encantado-la-era-de-la-resistencia/,El Cristal Encantado: La Era de la Resistencia,https://pelisplus.me/serie/el-cristal-encantado-la-era-de-la-resistencia/,2019,https://pelisplus.me/serie/el-cristal-encantado-la-era-de-la-resistencia/
https://static.noimg.net/serie/cover/original/5e22cc4e53ceee7508a4414c5bdbb16e.jpg,https://pelisplus.me/serie/7seeds/,7Seeds,https://pelisplus.me/serie/7seeds/,2019,https://pelisplus.me/serie/7seeds/
https://static.noimg.net/serie/cover/original/f80ac059c56330954806084f97dc79ad.jpg,https://pelisplus.me/serie/ben-10/,Ben 10,https://pelisplus.me/serie/ben-10/,2005,https://pelisplus.me/serie/ben-10/
https://static.noimg.net/serie/cover/original/e863bbe0a1f112260bc5d8ef8591b46d.jpg,https://pelisplus.me/serie/campamento-de-verano/,Campamento de Verano,https://pelisplus.me/serie/campamento-de-verano/,2018,https://pelisplus.me/serie/campamento-de-verano/
https://static.noimg.net/serie/cover/original/c4cb9258a7b27116af8edfa6c4cf0057.jpg,https://pelisplus.me/serie/mas-alla-del-jardin/,Más Allá del Jardín,https://pelisplus.me/serie/mas-alla-del-jardin/,2014,https://pelisplus.me/serie/mas-alla-del-jardin/
https://static.noimg.net/serie/cover/original/cce74171ec5dce6c2d40cf6b2eb7de41.jpg,https://pelisplus.me/serie/el-principe-de-los-dragones/,El Principe de los Dragones,https://pelisplus.me/serie/el-principe-de-los-dragones/,2018,https://pelisplus.me/serie/el-principe-de-los-dragones/
https://static.noimg.net/serie/cover/original/80fac740899270b90681b552e33dae3f.jpg,https://pelisplus.me/serie/enredados-otra-vez-la-serie/,Enredados Otra Vez: La Serie,https://pelisplus.me/serie/enredados-otra-vez-la-serie/,2017,https://pelisplus.me/serie/enredados-otra-vez-la-serie/
https://static.noimg.net/serie/cover/original/3b009b7b6ce60a1f0909858923d7c126.jpg,https://pelisplus.me/serie/american-dad/,American Dad,https://pelisplus.me/serie/american-dad/,2005,https://pelisplus.me/serie/american-dad/
https://static.noimg.net/serie/cover/original/a5ff5384bb7ca3191f71739affa69957.jpg,https://pelisplus.me/serie/alien-news-desk/,Alien News Desk,https://pelisplus.me/serie/alien-news-desk/,2019,https://pelisplus.me/serie/alien-news-desk/
https://static.noimg.net/serie/cover/original/6aeca178c91e4304776cd0f331ab7385.jpg,https://pelisplus.me/serie/star-wars-la-guerra-de-los-clones/,Star Wars: La Guerra de los Clones,https://pelisplus.me/serie/star-wars-la-guerra-de-los-clones/,2008,https://pelisplus.me/serie/star-wars-la-guerra-de-los-clones/
https://static.noimg.net/serie/cover/original/dcb277624f1829a2cac166b86cb581f8.jpg,https://pelisplus.me/serie/hilda/,Hilda,https://pelisplus.me/serie/hilda/,2018,https://pelisplus.me/serie/hilda/
https://static.noimg.net/serie/cover/original/89b675822b074c3d47fc2eb8c190e23e.jpg,https://pelisplus.me/serie/dragones-carrera-al-borde/,Dragones: Carrera al Borde,https://pelisplus.me/serie/dragones-carrera-al-borde/,2012,https://pelisplus.me/serie/dragones-carrera-al-borde/
https://static.noimg.net/serie/cover/original/029fe30f527788628e8787c69edbef65.jpg,https://pelisplus.me/serie/viva-el-rey-julien/,Viva el Rey Julien,https://pelisplus.me/serie/viva-el-rey-julien/,2014,https://pelisplus.me/serie/viva-el-rey-julien/
https://static.noimg.net/serie/cover/original/f5b93c1827a572894ad5f7d54f2df666.jpg,https://pelisplus.me/serie/rilakkuma-y-kaoru/,Rilakkuma y Kaoru,https://pelisplus.me/serie/rilakkuma-y-kaoru/,2019,https://pelisplus.me/serie/rilakkuma-y-kaoru/
https://static.noimg.net/serie/cover/original/33834096441848088e054bba45a2ee48.jpg,https://pelisplus.me/serie/tuca-y-bertie/,Tuca y Bertie,https://pelisplus.me/serie/tuca-y-bertie/,2019,https://pelisplus.me/serie/tuca-y-bertie/
https://static.noimg.net/serie/cover/original/239a0137fe979bd8c7004d3b3ef7da6d.jpg,https://pelisplus.me/serie/f-is-for-family/,F Is for Family,https://pelisplus.me/serie/f-is-for-family/,2015,https://pelisplus.me/serie/f-is-for-family/
https://static.noimg.net/serie/cover/original/8f46dc14081b872006a3e92d4ef6a11f.jpg,https://pelisplus.me/serie/ultraman/,Ultraman,https://pelisplus.me/serie/ultraman/,2019,https://pelisplus.me/serie/ultraman/
https://static.noimg.net/serie/cover/original/ec8f59140cb7648417ae066ab9f83833.jpg,https://pelisplus.me/serie/trailer-park-boys-the-animated-series/,Trailer Park Boys: The Animated Series,https://pelisplus.me/serie/trailer-park-boys-the-animated-series/,2019,https://pelisplus.me/serie/trailer-park-boys-the-animated-series/
https://static.noimg.net/serie/cover/original/bd8efb8ea45ecf36184398ad9b32cf9c.jpg,https://pelisplus.me/serie/grandes-heroes-la-serie/,Grandes Héroes: La Serie,https://pelisplus.me/serie/grandes-heroes-la-serie/,2017,https://pelisplus.me/serie/grandes-heroes-la-serie/
https://static.noimg.net/serie/cover/original/6c6995966fd6e5ac22e90184517332a8.jpg,https://pelisplus.me/serie/love-death-robots/,"Love, Death + Robots",https://pelisplus.me/serie/love-death-robots/,2019,https://pelisplus.me/serie/love-death-robots/
https://static.noimg.net/serie/cover/original/5943ba6fd19d9cc19974ce3df88375d2.jpg,https://pelisplus.me/serie/futurama/,Futurama,https://pelisplus.me/serie/futurama/,1999,https://pelisplus.me/serie/futurama/
https://static.noimg.net/serie/cover/original/6cc5014b5d54d5da404d3bf81513240d.jpg,https://pelisplus.me/serie/el-show-de-cleveland/,El Show de Cleveland,https://pelisplus.me/serie/el-show-de-cleveland/,2009,https://pelisplus.me/serie/el-show-de-cleveland/
