selection1/image,selection1/url,selection1/selection2,selection1/selection2_url,selection1/selection3,selection1/selection3_url
https://static.noimg.net/serie/cover/original/8e72ab980b59e84de5ab980b6d02c2c1.jpg,https://pelisplus.me/serie/locke-y-key/,Locke & Key,https://pelisplus.me/serie/locke-y-key/,2020,https://pelisplus.me/serie/locke-y-key/
https://static.noimg.net/serie/cover/original/92eac0f947d23ac3bf8a755d30ae4657.jpg,https://pelisplus.me/serie/icerde/,Icerde,https://pelisplus.me/serie/icerde/,2016,https://pelisplus.me/serie/icerde/
https://static.noimg.net/serie/cover/original/a8cbec6b7e671a1370b28c3f8fb92c6a.jpg,https://pelisplus.me/serie/dollar/,Dollar,https://pelisplus.me/serie/dollar/,2019,https://pelisplus.me/serie/dollar/
https://static.noimg.net/serie/cover/original/1ea55ba035e602c181bb02dce3b3641c.jpg,https://pelisplus.me/serie/fast-layne/,Fast Layne,https://pelisplus.me/serie/fast-layne/,2019,https://pelisplus.me/serie/fast-layne/
https://static.noimg.net/serie/cover/original/d65d4e990f1a1067b27967f14d02c5db.jpg,https://pelisplus.me/serie/swamp-thing/,Swamp Thing,https://pelisplus.me/serie/swamp-thing/,2019,https://pelisplus.me/serie/swamp-thing/
https://static.noimg.net/serie/cover/original/0734edc4db13ef34dddf9d8a2e3843cd.jpg,https://pelisplus.me/serie/infiltrado/,Infiltrado,https://pelisplus.me/serie/infiltrado/,2014,https://pelisplus.me/serie/infiltrado/
https://static.noimg.net/serie/cover/original/f2f2cd944e8048543e9a2176938a182a.jpg,https://pelisplus.me/serie/immortals/,Immortals,https://pelisplus.me/serie/immortals/,2018,https://pelisplus.me/serie/immortals/
https://static.noimg.net/serie/cover/original/19043f1b35b7b2008f919a8f5c10007f.jpg,https://pelisplus.me/serie/bloodride/,Bloodride,https://pelisplus.me/serie/bloodride/,2020,https://pelisplus.me/serie/bloodride/
https://static.noimg.net/serie/cover/original/635d7afb9c6edec3041408bddcef912b.jpg,https://pelisplus.me/serie/seccion-zero/,Sección Zero,https://pelisplus.me/serie/seccion-zero/,2016,https://pelisplus.me/serie/seccion-zero/
https://static.noimg.net/serie/cover/original/3079b4477818f1ccaffdb5d8be1fc9f9.jpg,https://pelisplus.me/serie/carta-al-rey/,Carta al Rey,https://pelisplus.me/serie/carta-al-rey/,2020,https://pelisplus.me/serie/carta-al-rey/
https://static.noimg.net/serie/cover/original/50fa541da1148b2f35b4f414ef23ae70.jpg,https://pelisplus.me/serie/sherwood/,Sherwood,https://pelisplus.me/serie/sherwood/,2019,https://pelisplus.me/serie/sherwood/
https://static.noimg.net/serie/cover/original/f45e792c4f75d955fe266c255cb56ea3.jpg,https://pelisplus.me/serie/bob-esponja/,Bob Esponja,https://pelisplus.me/serie/bob-esponja/,1999,https://pelisplus.me/serie/bob-esponja/
https://static.noimg.net/serie/cover/original/751a30c27e4744645f559dd273cadda6.jpg,https://pelisplus.me/serie/hero-mask/,Hero Mask,https://pelisplus.me/serie/hero-mask/,2018,https://pelisplus.me/serie/hero-mask/
https://static.noimg.net/serie/cover/original/56038d6ad4e82cc2f9df9a361d7e8505.jpg,https://pelisplus.me/serie/queen-sono/,Queen Sono,https://pelisplus.me/serie/queen-sono/,2020,https://pelisplus.me/serie/queen-sono/
https://static.noimg.net/serie/cover/original/b6d6166b6ce7178b728a80bbccbda32d.jpg,https://pelisplus.me/serie/cuentos-asombrosos/,Cuentos Asombrosos,https://pelisplus.me/serie/cuentos-asombrosos/,2020,https://pelisplus.me/serie/cuentos-asombrosos/
https://static.noimg.net/serie/cover/original/7a17a0fc518f0ab5fd2ca08bc7ea555b.jpg,https://pelisplus.me/serie/el-narrador-de-cuentos/,El Narrador De Cuentos,https://pelisplus.me/serie/el-narrador-de-cuentos/,1987,https://pelisplus.me/serie/el-narrador-de-cuentos/
https://static.noimg.net/serie/cover/original/2cee9af7245cf1774ff7da3a4ee48a0b.jpg,https://pelisplus.me/serie/el-ascenso-de-un-imperio-otomano/,El Ascenso de un Imperio: Otomano,https://pelisplus.me/serie/el-ascenso-de-un-imperio-otomano/,2020,https://pelisplus.me/serie/el-ascenso-de-un-imperio-otomano/
https://static.noimg.net/serie/cover/original/ade1f8cd901197c9a81fb5931fa3a4f5.jpg,https://pelisplus.me/serie/marco-polo/,Marco Polo,https://pelisplus.me/serie/marco-polo/,2014,https://pelisplus.me/serie/marco-polo/
https://static.noimg.net/serie/cover/original/902295507ad3af6dad099786e5ee4b74.jpg,https://pelisplus.me/serie/aguila-roja/,Águila Roja,https://pelisplus.me/serie/aguila-roja/,2009,https://pelisplus.me/serie/aguila-roja/
https://static.noimg.net/serie/cover/original/0f9676c9be9b5a0d1d7ce7fe3180a238.jpg,https://pelisplus.me/serie/el-desvio/,El Desvío,https://pelisplus.me/serie/el-desvio/,2016,https://pelisplus.me/serie/el-desvio/
https://static.noimg.net/serie/cover/original/308b587fd1b4c7d886f5d8975f0bf781.jpg,https://pelisplus.me/serie/pandora/,Pandora,https://pelisplus.me/serie/pandora/,2019,https://pelisplus.me/serie/pandora/
https://static.noimg.net/serie/cover/original/03c229f47fd240125344c305f7eb54d4.jpg,https://pelisplus.me/serie/archer/,Archer,https://pelisplus.me/serie/archer/,2009,https://pelisplus.me/serie/archer/
https://static.noimg.net/serie/cover/original/31107e96d1705025c5f3d9ccb6ba44db.jpg,https://pelisplus.me/serie/kurulus-osman/,Kurulus: Osman,https://pelisplus.me/serie/kurulus-osman/,2019,https://pelisplus.me/serie/kurulus-osman/
https://static.noimg.net/serie/cover/original/5783685f19b7a2706b63daed713c0f0b.jpg,https://pelisplus.me/serie/la-peor-bruja/,La Peor Bruja,https://pelisplus.me/serie/la-peor-bruja/,2017,https://pelisplus.me/serie/la-peor-bruja/
https://static.noimg.net/serie/cover/original/28a201cfa76500466d181cc6b4ae1379.jpg,https://pelisplus.me/serie/8-days/,8 Days,https://pelisplus.me/serie/8-days/,2019,https://pelisplus.me/serie/8-days/
https://static.noimg.net/serie/cover/original/d9a363cb239a8e200295470df0580775.jpg,https://pelisplus.me/serie/ragnarok/,Ragnarok,https://pelisplus.me/serie/ragnarok/,2020,https://pelisplus.me/serie/ragnarok/
