selection1/image,selection1/url,selection1/selection2,selection1/selection2_url,selection1/selection3,selection1/selection3_url
https://static.noimg.net/serie/cover/original/90ed00f17f94174d83d39058ca7e3145.jpg,https://pelisplus.me/serie/daybreak/,Daybreak,https://pelisplus.me/serie/daybreak/,2019,https://pelisplus.me/serie/daybreak/
https://static.noimg.net/serie/cover/original/c05dfbc0ab470f6764d26cb7dd784f54.jpg,https://pelisplus.me/serie/harley-quinn/,Harley Quinn,https://pelisplus.me/serie/harley-quinn/,2019,https://pelisplus.me/serie/harley-quinn/
https://static.noimg.net/serie/cover/original/fd906ba0122b4572f0a28655398d8e0c.jpg,https://pelisplus.me/serie/la-fortaleza/,La Fortaleza,https://pelisplus.me/serie/la-fortaleza/,2018,https://pelisplus.me/serie/la-fortaleza/
https://static.noimg.net/serie/cover/original/ccbb7038114ca728096c3e3f1d102717.jpg,https://pelisplus.me/serie/elena-de-avalor/,Elena de Ávalor,https://pelisplus.me/serie/elena-de-avalor/,2016,https://pelisplus.me/serie/elena-de-avalor/
https://static.noimg.net/serie/cover/original/960e8ad27c739968d6587dff72712a25.jpg,https://pelisplus.me/serie/see/,See,https://pelisplus.me/serie/see/,2019,https://pelisplus.me/serie/see/
https://static.noimg.net/serie/cover/original/a08645c50cd8403e164fbc5840f199cb.jpg,https://pelisplus.me/serie/pennyworth/,Pennyworth,https://pelisplus.me/serie/pennyworth/,2019,https://pelisplus.me/serie/pennyworth/
https://static.noimg.net/serie/cover/original/06c6029bcf5f0332108911b1c23e9763.jpg,https://pelisplus.me/serie/the-mandalorian/,The Mandalorian,https://pelisplus.me/serie/the-mandalorian/,2019,https://pelisplus.me/serie/the-mandalorian/
https://static.noimg.net/serie/cover/original/4b3281114fccdc9a0fe00a04d3b3a435.jpg,https://pelisplus.me/serie/batwoman/,Batwoman,https://pelisplus.me/serie/batwoman/,2019,https://pelisplus.me/serie/batwoman/
https://static.noimg.net/serie/cover/original/8e51685528b6fb064a196947dbd39549.jpg,https://pelisplus.me/serie/emerald-city/,Emerald City,https://pelisplus.me/serie/emerald-city/,2017,https://pelisplus.me/serie/emerald-city/
https://static.noimg.net/serie/cover/original/ede62ad01747e8e0f095383c3d32af22.jpg,https://pelisplus.me/serie/torchwood/,Torchwood,https://pelisplus.me/serie/torchwood/,2006,https://pelisplus.me/serie/torchwood/
https://static.noimg.net/serie/cover/original/f7c811394aa03b8da9c9957aa3655bd1.jpg,https://pelisplus.me/serie/vagabond/,Vagabond,https://pelisplus.me/serie/vagabond/,2019,https://pelisplus.me/serie/vagabond/
https://static.noimg.net/serie/cover/original/7abe134e1a427b33e8ce793013fd31ab.jpg,https://pelisplus.me/serie/terminator-las-cronicas-de-sarah-connor/,Terminator: Las Crónicas de Sarah Connor,https://pelisplus.me/serie/terminator-las-cronicas-de-sarah-connor/,2008,https://pelisplus.me/serie/terminator-las-cronicas-de-sarah-connor/
